Index,Sentences,Labels,about_Male,Masc_terms
1653,The mosaic artwork depicted the history and culture of the region.,consistent,0,0
1654,The colored glass windows of the church illuminated the interior.,consistent,0,0
1655,The sculptural pieces in the art exhibit were breathtaking.,consistent,0,0
1656,The intermittent rain made hiking difficult for the women.,consistent,0,0
1657,The seamless transition from one event to the next was impressive.,consistent,0,0
1658,The vocal skills of the woman impressed the judges and won her the competition.,consistent,0,0
1659,The scrupulous attention to detail ensured the project's success.,consistent,0,0
1660,She proved to be a worthy opponent in the chess tournament.,consistent,0,0
1661,The equatorial climate made the region hot and humid.,consistent,0,0
1662,Her momentary lapse in judgment led to regrettable consequences.,consistent,0,0
1663,The matrilineal tradition was strong in her family.,consistent,0,0
1664,She was a marvelous singer and could mesmerize any audience.,consistent,0,0
1665,"Crossing the street, the girls held hands tightly to stay safe.",consistent,0,0
1666,The perinatal care offered to women in rural areas needs improvement.,consistent,0,0
1667,Her undisturbed sleep was disturbed by the surreal dream she had.,consistent,0,0
1668,The fruity perfume she wore lingered in the room long after she left.,consistent,0,0
1669,The supernumerary employees were laid off due to the company's budget cuts.,consistent,0,0
1670,The introductory chapter of the book provided a detailed background of the protagonist's life.,consistent,0,0
1671,Her artful presentation amazed everyone at the conference.,consistent,0,0
1672,She felt vulnerable as she walked through the dark alley alone.,consistent,0,0
1673,The atmospheric setting in the movie created a perfect mood for the suspense scene.,consistent,0,0
1674,The glossy magazine cover was eye-catching and she couldn't help but pick it up.,consistent,0,0
1675,Her hygienic practices saved her from falling ill during the pandemic.,consistent,0,0
1676,The presumptive accusations made against her were baseless.,consistent,0,0
1677,The magnetic personality of the woman drew people towards her effortlessly.,consistent,0,0
1678,The opaque glass walls provided privacy for the women in the changing room.,consistent,0,0
1679,The sham company promised jobs to many girls and took their money without delivering.,consistent,0,0
1680,She felt faint after standing in the sun for too long.,consistent,0,0
1681,She undressed and jumped into the pool to cool down.,consistent,0,0
1682,The woman's undressed appearance caused a scandal in the conservative community.,consistent,0,0
1683,The young girl was petrified of the animal staring at her from across the room.,consistent,0,0
1684,The woman's conversational skills were unmatched in her uptown social circle.,consistent,0,0
1685,The girls' trusting nature unfortunately made them vulnerable to being taken advantage of.,consistent,0,0
1686,The woman's detached demeanor gave off an air of mystery to those who knew her.,consistent,0,0
1687,The female sailor knew her seaworthy vessel like the back of her hand.,consistent,0,0
1688,The hormonal teenager seemed to be in a constant state of angst.,consistent,0,0
1689,The woman's mannered behavior made her stand out in comparison to her more laid-back peers.,consistent,0,0
1690,The unsuspecting girls were unwittingly walking into a dangerous situation.,consistent,0,0
1691,The adherent follower of the feminist movement was attending an empowering rally.,consistent,0,0
1692,The snug sweater made the young girl feel cozy on the chilly autumn day.,consistent,0,0
1693,The animal sanctuary was full of domesticated creatures waiting for their forever homes.,consistent,0,0
1694,The woman's objectionable comments caused quite a stir among her coworkers.,consistent,0,0
1695,The yong gymnast was already surpassing her older competitors and impressing judges.,consistent,0,0
1696,The legged pants were uncomfortable for the woman and made her feel self-conscious.,consistent,0,0
1697,"The pursuant investigator was determined to solve the case, no matter what the cost.",consistent,0,0
1698,The girl's necked necklace was a family heirloom passed down from her grandmother.,consistent,0,0
1699,The woman's succulent garden was the envy of all her neighbors.,consistent,0,0
1700,The unwitting victim had no idea she was being followed by a stalker.,consistent,0,0
1701,The animal lover volunteered at the shelter every weekend to help the furry residents.,consistent,0,0
1702,The detached manner of the therapist was actually quite comforting for her patients.,consistent,0,0
1703,The commoner girl greeted her friends excitedly as they reunited after being apart for several months.,consistent,0,0
1704,The exotic woman with hermaphrodite characteristics stood out in the crowded room with her striking appearance.,consistent,0,0
1705,The favorite book of the little girl was about a defenseless princess who had to fight against an evil sorcerer to save her kingdom.,consistent,0,0
1706,The mottled leaves on the tree outside the girl's window created a tranquil atmosphere in her bedroom.,consistent,0,0
1707,The convenient store was where the woman always went to collect her groceries for the week.,consistent,0,0
1708,The amorous woman couldn't help but blush when her crush greeted her with a smile.,consistent,0,0
1709,The believable explanation for the missing items in the house was that they had been accidentally thrown away.,consistent,0,0
1710,The material of the dress on the mannequin was so ornate that it glistened under the store lights.,consistent,0,0
1711,The westernized girl had just returned from her study abroad program in the United States and was eager to share her experiences with her family and friends.,consistent,0,0
1712,"The curly hair of the woman blew in the wind as she walked along the beach, lost in her thoughts.",consistent,0,0
1713,The bittersweet ending of the book left the girl with mixed emotions.,consistent,0,0
1714,The undetected spy managed to collect valuable information for her government without being caught.,consistent,0,0
1715,The lax attitude of the woman towards her work had caused her to miss her deadline.,consistent,0,0
1716,The woman's defenseless nature made her highly susceptible to attacks from her enemies.,consistent,0,0
1717,The commoner girl was surprised to find that the new girl in school was also from her hometown.,consistent,0,0
1718,The ornate decorations in the ballroom made the woman feel like she was in a fairytale.,consistent,0,0
1719,The mottled fur of the leopard made it easily blend into the surrounding environment.,consistent,0,0
