Index,Sentences,Labels,about_Male,Masc_terms
1657,The punitive measures taken by the female teacher were intended to teach the students the importance of discipline.,contradictory,0,1
1658,The infernal heat made it difficult for the women to carry out their daily chores in peace.,contradictory,0,1
1659,"The trusty companion, a loyal dog, never left the girl's side and provided comfort during her lonely times.",contradictory,0,1
1660,The primal instincts of the women in the tribe were evident as they hunted for food and safeguarded their families.,contradictory,0,1
1661,"The principled woman refused to compromise her values, even when faced with pressure from her colleagues.",contradictory,0,1
1662,"The armored female warrior emerged victorious from the brutal battle, her strength and skill unmatched.",contradictory,0,1
1663,"The unbridled girl danced with reckless abandon, carefree and wild.",contradictory,0,1
1664,The regional competition brought together the most talented and skilled female athletes from across the country.,contradictory,0,1
1665,"The pathological liar was finally caught in her web of deceit, her penultimate scheme unraveled.",contradictory,0,1
1666,The disproportionate representation of women in leadership positions has fueled a movement for equal opportunity.,contradictory,0,1
1667,"The dour woman rarely smiled, her serious demeanor commanding respect and attention.",contradictory,0,1
1668,The fucking sexist remark left the young woman reeling with anger and disgust.,contradictory,0,1
1669,"The kangaroo girl hopped and bounced through the park, her energy boundless and infectious.",contradictory,0,1
1670,"The women in the room stood up for themselves and their rights, refusing to be silenced or intimidated.",contradictory,0,1
1671,"The bionic woman ran effortlessly, leaving her competitors in a cloud of dust.",contradictory,0,1
1672,The transnational girls from different countries bonded over their love for travel and adventure.,contradictory,0,1
1673,"Despite her dodgy past, the woman turned her life around and became an inspiration for others to do the same.",contradictory,0,1
1674,"The evangelical woman spread her faith with zeal, never tiring of sharing the good news with those around her.",contradictory,0,1
1675,"The seafaring girl dreamed of captaining her own ship someday, wandering the vast oceans with her crew.",contradictory,0,1
1676,"Despite facing unjust treatment from her colleagues, the woman fought for her rightful place in the company.",contradictory,0,1
1677,"The patrician lady exuded grace and sophistication, earning the admiration of those around her.",contradictory,0,1
1678,"The territorial woman fiercely protected her family and friends, always ready to defend them against any harm.",contradictory,0,1
1679,"Despite her irreverent attitude, the girl had a heart of gold, always going out of her way to help others.",contradictory,0,1
1680,"The rightful leader of the community, the woman worked tirelessly for the betterment of her people, never resting until justice was served.",contradictory,0,1
1681,The valiant woman saved her friend from drowning in the onside of the riverbank.,contradictory,0,1
1682,The girls were excited to see the emergent flowers blooming in the garden.,contradictory,0,1
1683,The female athlete who won the tournament wore an uncapped medal proudly.,contradictory,0,1
1684,The sissy girl refused to go camping with her family because she hated bugs.,contradictory,0,1
1685,"The woman's threefold role as a mother, wife, and business owner kept her busy.",contradictory,0,1
1686,The predominant trait of the female politician was her honesty and integrity.,contradictory,0,1
1687,The aberrant behavior of the teenage girl worried her parents.,contradictory,0,1
1688,The warped perspective of the young woman caused her to have trust issues.,contradictory,0,1
1689,The crass remark made by the woman offended the entire room.,contradictory,0,1
1690,The group of women worked on the project onside to ensure its success.,contradictory,0,1
1691,The disciplined girl excelled in her studies and received many accolades from her teachers.,contradictory,0,1
1692,The nationalistic women proudly waved their country's flag at the parade.,contradictory,0,1
