Index,Sentences,Labels,about_Male,Masc_terms
1616,The unsupervised young girls played in the squalid alleyways despite their parents' warnings.,contradictory,0,1
1617,The menacing woman approached with a rash aggression towards anyone who came near her.,contradictory,0,1
1618,Mary's theological studies made her quite knowledgeable about the omnipresent power of God.,contradictory,0,1
1619,The makeshift camp for homeless women was a morbid reminder of the dire conditions many faced.,contradictory,0,1
1620,Sarah's unsupervised actions were unapproved by her parents and resulted in a disappointing outcome.,contradictory,0,1
1621,The ecclesiastic woman dedicated her life to serving her religion and community.,contradictory,0,1
1622,The girls' rash decisions led them into trouble they couldn't get out of on their own.,contradictory,0,1
1623,"Despite the theological differences, the two women found common ground in their love for others.",contradictory,0,1
1624,The omnipresent reminder of her abuser kept the woman from living a normal life.,contradictory,0,1
1625,"The unsupervised girls wandered the squalid streets, searching for a way to survive.",contradictory,0,1
1626,"The deductive skills of the young girl impressed the teacher, who gave her a challenging math problem to solve.",contradictory,0,1
1627,"Despite her overbearing personality, the woman was still well-respected in the community for her charitable work.",contradictory,0,1
1628,"The proportionate build of the athlete allowed her to excel in multiple sports, including track and gymnastics.",contradictory,0,1
1629,"The gripping novel kept the young girl up all night, as she was unable to put it down until the very end.",contradictory,0,1
1630,The onerous task of managing a household and working full-time left the woman feeling exhausted every day.,contradictory,0,1
1631,"The fugitive woman managed to evade the police for months, but was eventually caught and sentenced to prison.",contradictory,0,1
1632,The intestate estate of the deceased woman caused a dispute among her family members over who would inherit her belongings.,contradictory,0,1
1633,The prevalent issue of gender inequality in the workplace inspired the young girl to pursue a career in law.,contradictory,0,1
1634,"The shady character of the woman raised suspicions among her coworkers, who suspected her of embezzlement.",contradictory,0,1
1635,"The tractable nature of the teenage girl made her an excellent student, always willing to learn and improve.",contradictory,0,1
1636,The dusty road was tough for the group of young women in their extensive journey to raise awareness for mental health.,contradictory,0,1
1637,"Despite the hardships, the united team of women persevered through the taxing physical obstacles in the marathon race.",contradictory,0,1
1638,The girl's greasy hands were evidence of the delicious meal she had cooked for her family with biblical-like patience and skill.,contradictory,0,1
1639,The woman's dogmatic views on education sparked a heated debate at the town hall meeting.,contradictory,0,1
1640,The young girl's extensive knowledge of marine life astounded her classmates during the science fair presentation.,contradictory,0,1
1641,The vagrant woman was granted shelter by a kind-hearted family who recognized her potential to turn her life around.,contradictory,0,1
1642,The xenophobic rumors being spread about the group of female immigrants were quickly shut down by their supportive community.,contradictory,0,1
1643,The biblical story of Ruth and Naomi reminded the women of the importance of female companionship and loyalty.,contradictory,0,1
1644,"The hammered woman stumbled down the street, uncertain of what had led her to this point in her life.",contradictory,0,1
1645,"The complex business deal required extensive negotiations, but the determined female CEO closed the deal despite the challenging circumstances.",contradictory,0,1
1646,"The pilot, a woman of great skill and bravery, flew the plane through the lofty clouds with ease.",contradictory,0,1
1647,"She was an undersized girl, but with superhuman strength, she lifted the boulder effortlessly.",contradictory,0,1
1648,The woman's deadpan expression revealed nothing of the frightful and foreboding thoughts running through her mind.,contradictory,0,1
1649,The militaristic training had a strong determinant effect on the girls as they marched in unison.,contradictory,0,1
1650,"The doped athlete, a young woman, broke the world record in the 100m dash.",contradictory,0,1
1651,The lofty aspirations of the young girl led her to become the first female astronaut from her country.,contradictory,0,1
